name,region,highway,cyclewayleft,cyclewayright,existing,osmid,geometry
,MiltonKeynes,cycleway,no,no,Track,203884496,"{""type"":""LineString"",""coordinates"":[[-0.71053,52.03959],[-0.71227,52.04108]]}"
,MiltonKeynes,cycleway,no,no,Track,203977200,"{""type"":""LineString"",""coordinates"":[[-0.59143,52.02405],[-0.59071,52.024]]}"
,MiltonKeynes,cycleway,no,no,Track,203977200,"{""type"":""LineString"",""coordinates"":[[-0.592,52.02513],[-0.59035,52.02455]]}"
,MiltonKeynes,cycleway,no,no,Track,203977216,"{""type"":""LineString"",""coordinates"":[[-0.59071,52.024],[-0.59035,52.02455]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68719,52.01585],[-0.68728,52.01585]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68728,52.01585],[-0.6875,52.01577]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.6875,52.01577],[-0.68749,52.01569]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68749,52.01569],[-0.68748,52.01561]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68748,52.01561],[-0.68737,52.01556]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68737,52.01556],[-0.68724,52.01556]]}"
,MiltonKeynes,cycleway,no,no,Track,204062528,"{""type"":""LineString"",""coordinates"":[[-0.68724,52.01556],[-0.68714,52.01556]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69195,52.03352],[-0.69155,52.03378]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69155,52.03378],[-0.69114,52.03406]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69219,52.03337],[-0.69195,52.03352]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69421,52.03387],[-0.69593,52.034]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69114,52.03406],[-0.69093,52.0342]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.6911,52.03352],[-0.69155,52.03378]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69155,52.03378],[-0.69198,52.03402]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.68621,52.03353],[-0.68623,52.03338]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.68623,52.03338],[-0.69063,52.03324]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.69063,52.03324],[-0.69088,52.03339]]}"
,MiltonKeynes,cycleway,no,no,Track,204279008,"{""type"":""LineString"",""coordinates"":[[-0.70698,52.0308],[-0.70677,52.03082]]}"
,MiltonKeynes,cycleway,no,no,Track,204279024,"{""type"":""LineString"",""coordinates"":[[-0.69088,52.03339],[-0.6911,52.03352]]}"
,MiltonKeynes,cycleway,no,no,Track,204279024,"{""type"":""LineString"",""coordinates"":[[-0.69221,52.03415],[-0.69248,52.0343]]}"
,MiltonKeynes,cycleway,no,no,Track,204279024,"{""type"":""LineString"",""coordinates"":[[-0.69198,52.03402],[-0.69221,52.03415]]}"
,MiltonKeynes,cycleway,no,no,Track,204279024,"{""type"":""LineString"",""coordinates"":[[-0.69639,52.03377],[-0.69736,52.03394]]}"
,MiltonKeynes,cycleway,no,no,Track,204280720,"{""type"":""LineString"",""coordinates"":[[-0.75658,52.00883],[-0.75662,52.00886]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70746,52.0322],[-0.70734,52.03224]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69571,52.03379],[-0.69639,52.03377]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.68617,52.03377],[-0.68621,52.03353]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69093,52.0342],[-0.6907,52.03435]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.6907,52.03435],[-0.68983,52.03474]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.68983,52.03474],[-0.68785,52.03589],[-0.68971,52.03612]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70677,52.03082],[-0.70653,52.03083]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70653,52.03083],[-0.7034,52.03234]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.7034,52.03234],[-0.70092,52.03297]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70092,52.03297],[-0.70015,52.03306]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70015,52.03306],[-0.70009,52.03307]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.70009,52.03307],[-0.69824,52.03281]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69824,52.03281],[-0.69765,52.03225]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69765,52.03225],[-0.69685,52.03213]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69685,52.03213],[-0.69685,52.03222]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69685,52.03222],[-0.69603,52.03258]]}"
,MiltonKeynes,cycleway,no,no,Track,204279040,"{""type"":""LineString"",""coordinates"":[[-0.69603,52.03258],[-0.69589,52.03258]]}"
,MiltonKeynes,cycleway,no,no,Track,204280720,"{""type"":""LineString"",""coordinates"":[[-0.75662,52.00886],[-0.75701,52.0091]]}"
,MiltonKeynes,cycleway,no,no,Track,204280720,"{""type"":""LineString"",""coordinates"":[[-0.75621,52.00862],[-0.75658,52.00883]]}"
,MiltonKeynes,cycleway,no,no,Track,204280736,"{""type"":""LineString"",""coordinates"":[[-0.72097,52.02597],[-0.72135,52.02591]]}"
,MiltonKeynes,cycleway,no,no,Track,204280736,"{""type"":""LineString"",""coordinates"":[[-0.77928,51.99296],[-0.77901,51.99278]]}"
,MiltonKeynes,cycleway,no,no,Track,204280736,"{""type"":""LineString"",""coordinates"":[[-0.7402,52.02154],[-0.74065,52.02153]]}"
,MiltonKeynes,cycleway,no,no,Track,204280752,"{""type"":""LineString"",""coordinates"":[[-0.77901,51.99278],[-0.77885,51.99268]]}"
,MiltonKeynes,cycleway,no,no,Track,204280752,"{""type"":""LineString"",""coordinates"":[[-0.72135,52.02591],[-0.72207,52.02605]]}"
,MiltonKeynes,cycleway,no,no,Track,204280752,"{""type"":""LineString"",""coordinates"":[[-0.72207,52.02605],[-0.72221,52.02606]]}"
,MiltonKeynes,cycleway,no,no,Track,204280752,"{""type"":""LineString"",""coordinates"":[[-0.72221,52.02606],[-0.72386,52.02577]]}"
,MiltonKeynes,cycleway,no,no,Track,204280752,"{""type"":""LineString"",""coordinates"":[[-0.72386,52.02577],[-0.72412,52.02577]]}"
,MiltonKeynes,cycleway,no,no,Track,204294208,"{""type"":""LineString"",""coordinates"":[[-0.80462,51.98645],[-0.80454,51.98622]]}"
,MiltonKeynes,cycleway,no,no,Track,204294208,"{""type"":""LineString"",""coordinates"":[[-0.78569,51.99002],[-0.78587,51.98991]]}"
,MiltonKeynes,cycleway,no,no,Track,204305504,"{""type"":""LineString"",""coordinates"":[[-0.69468,52.0412],[-0.69426,52.04133]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69426,52.04133],[-0.69423,52.04133]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69423,52.04133],[-0.69399,52.04139]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69399,52.04139],[-0.69329,52.04165]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69329,52.04165],[-0.69316,52.04205]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69316,52.04205],[-0.69206,52.04311]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69206,52.04311],[-0.69222,52.04347]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69222,52.04347],[-0.69216,52.04353]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69216,52.04353],[-0.69186,52.04361]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69186,52.04361],[-0.69166,52.04357]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69166,52.04357],[-0.69157,52.04355]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69157,52.04355],[-0.69142,52.04334]]}"
,MiltonKeynes,cycleway,no,no,Track,204305520,"{""type"":""LineString"",""coordinates"":[[-0.69142,52.04334],[-0.69206,52.04311]]}"
,MiltonKeynes,cycleway,no,no,Track,204440624,"{""type"":""LineString"",""coordinates"":[[-0.7381,52.05301],[-0.738,52.05273]]}"
,MiltonKeynes,cycleway,no,no,Track,204442864,"{""type"":""LineString"",""coordinates"":[[-0.74208,52.01436],[-0.74176,52.01451]]}"
,MiltonKeynes,cycleway,no,no,Track,204442864,"{""type"":""LineString"",""coordinates"":[[-0.74176,52.01451],[-0.74112,52.01491]]}"
,MiltonKeynes,cycleway,no,no,Track,204442864,"{""type"":""LineString"",""coordinates"":[[-0.74112,52.01491],[-0.74077,52.01512]]}"
,MiltonKeynes,cycleway,no,no,Track,204783376,"{""type"":""LineString"",""coordinates"":[[-0.74706,52.06384],[-0.74718,52.06407]]}"
,MiltonKeynes,cycleway,no,no,Track,204783392,"{""type"":""LineString"",""coordinates"":[[-0.7396,52.06714],[-0.73949,52.06721]]}"
,MiltonKeynes,cycleway,no,no,Track,204783392,"{""type"":""LineString"",""coordinates"":[[-0.74719,52.06407],[-0.74725,52.06418]]}"
,MiltonKeynes,cycleway,no,no,Track,204784048,"{""type"":""LineString"",""coordinates"":[[-0.7911,52.05174],[-0.79108,52.05171]]}"
,MiltonKeynes,cycleway,no,no,Track,204784048,"{""type"":""LineString"",""coordinates"":[[-0.79108,52.05171],[-0.791,52.05159]]}"
,MiltonKeynes,cycleway,no,no,Track,204784048,"{""type"":""LineString"",""coordinates"":[[-0.7913,52.05202],[-0.7911,52.05174]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.77861,52.04537],[-0.77903,52.04527]]}"
,MiltonKeynes,cycleway,no,no,Track,204807664,"{""type"":""LineString"",""coordinates"":[[-0.73179,52.01265],[-0.73174,52.01213]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71214,52.02052],[-0.71303,52.02051]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71303,52.02051],[-0.71688,52.01946]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71688,52.01946],[-0.71697,52.01936]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71697,52.01936],[-0.71704,52.01933]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71704,52.01933],[-0.71725,52.01927]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819296,"{""type"":""LineString"",""coordinates"":[[-0.71725,52.01927],[-0.71769,52.01899]]}"
Groveway Cyclepath,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.71022,52.02072],[-0.71214,52.02052]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.70006,52.02304],[-0.69999,52.02294]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69999,52.02294],[-0.69958,52.0225]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69958,52.0225],[-0.6985,52.0218]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.6985,52.0218],[-0.69874,52.02139]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69874,52.02139],[-0.69869,52.0209]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69869,52.0209],[-0.69801,52.02063]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69801,52.02063],[-0.69785,52.02064]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69785,52.02064],[-0.69617,52.02078]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69617,52.02078],[-0.69527,52.02083]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69527,52.02083],[-0.69476,52.02066]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69476,52.02066],[-0.69457,52.02059]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69457,52.02059],[-0.69389,52.02066]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69389,52.02066],[-0.69327,52.02088]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69327,52.02088],[-0.69272,52.02086]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69272,52.02086],[-0.69257,52.02088]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69257,52.02089],[-0.69128,52.02109]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69128,52.02109],[-0.69113,52.02111]]}"
,MiltonKeynes,cycleway,no,no,Track,204819312,"{""type"":""LineString"",""coordinates"":[[-0.69113,52.02111],[-0.6901,52.02126]]}"
,MiltonKeynes,cycleway,no,no,Track,204868912,"{""type"":""LineString"",""coordinates"":[[-0.77258,52.03782],[-0.77227,52.03794]]}"
,MiltonKeynes,cycleway,no,no,Track,204868928,"{""type"":""LineString"",""coordinates"":[[-0.77249,52.03732],[-0.77271,52.03752]]}"
,MiltonKeynes,cycleway,no,no,Track,204868928,"{""type"":""LineString"",""coordinates"":[[-0.77271,52.03752],[-0.7729,52.03768]]}"
,MiltonKeynes,cycleway,no,no,Track,204868928,"{""type"":""LineString"",""coordinates"":[[-0.7729,52.03768],[-0.77258,52.03782]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.77937,52.04668],[-0.77977,52.0466]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.79087,52.06052],[-0.78962,52.05898]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78513,52.05718],[-0.78515,52.0576]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78515,52.0576],[-0.78515,52.05768]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78515,52.05768],[-0.7852,52.05785]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.7852,52.05785],[-0.78686,52.05778]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78686,52.05778],[-0.78697,52.05777]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78697,52.05777],[-0.7873,52.05776]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.7873,52.05776],[-0.78804,52.05769]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.77919,52.04512],[-0.77903,52.04527]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.77903,52.04527],[-0.77933,52.04522]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.78649,52.05389],[-0.78664,52.05413]]}"
,MiltonKeynes,cycleway,no,no,Track,204897872,"{""type"":""LineString"",""coordinates"":[[-0.77977,52.0466],[-0.78001,52.04656]]}"
,MiltonKeynes,cycleway,no,no,Track,204909328,"{""type"":""LineString"",""coordinates"":[[-0.72531,52.01711],[-0.72537,52.01721]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75521,52.05824],[-0.75505,52.05832]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75505,52.05832],[-0.75525,52.05867]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75525,52.05867],[-0.75536,52.05867]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75536,52.05867],[-0.75557,52.05934]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75557,52.05934],[-0.75566,52.05942]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75566,52.05942],[-0.75654,52.06056]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75654,52.06056],[-0.75638,52.06087]]}"
,MiltonKeynes,cycleway,no,no,Track,204909760,"{""type"":""LineString"",""coordinates"":[[-0.75638,52.06087],[-0.75696,52.06125]]}"
,MiltonKeynes,cycleway,no,no,Track,205105344,"{""type"":""LineString"",""coordinates"":[[-0.7373,52.01411],[-0.73695,52.01394]]}"
,MiltonKeynes,cycleway,no,no,Track,205105344,"{""type"":""LineString"",""coordinates"":[[-0.73695,52.01394],[-0.73685,52.0139]]}"
,MiltonKeynes,cycleway,no,no,Track,205105344,"{""type"":""LineString"",""coordinates"":[[-0.7666,52.04943],[-0.76623,52.04955]]}"
,MiltonKeynes,cycleway,no,no,Track,205105344,"{""type"":""LineString"",""coordinates"":[[-0.76825,52.04954],[-0.76837,52.04965]]}"
,MiltonKeynes,cycleway,no,no,Track,205105360,"{""type"":""LineString"",""coordinates"":[[-0.76837,52.04965],[-0.76849,52.04975]]}"
,MiltonKeynes,cycleway,no,no,Track,205105360,"{""type"":""LineString"",""coordinates"":[[-0.77031,52.05368],[-0.77016,52.05374]]}"
,MiltonKeynes,cycleway,no,no,Track,205105360,"{""type"":""LineString"",""coordinates"":[[-0.77016,52.05374],[-0.7697,52.05389]]}"
,MiltonKeynes,cycleway,no,no,Track,205105360,"{""type"":""LineString"",""coordinates"":[[-0.7705,52.05362],[-0.77031,52.05368]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299856,"{""type"":""LineString"",""coordinates"":[[-0.6988,52.05561],[-0.69879,52.05584]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299840,"{""type"":""LineString"",""coordinates"":[[-0.69893,52.05557],[-0.69891,52.05577]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299856,"{""type"":""LineString"",""coordinates"":[[-0.69837,52.05577],[-0.69849,52.05602]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299856,"{""type"":""LineString"",""coordinates"":[[-0.69857,52.0557],[-0.69858,52.05595]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299856,"{""type"":""LineString"",""coordinates"":[[-0.69904,52.05554],[-0.69903,52.0557]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299856,"{""type"":""LineString"",""coordinates"":[[-0.69844,52.05574],[-0.69851,52.056]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.6968,52.05399],[-0.69666,52.05407]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69666,52.05407],[-0.69622,52.05421]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69867,52.05565],[-0.69868,52.0559]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69585,52.05377],[-0.69622,52.05421]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69622,52.05421],[-0.69668,52.05469]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69668,52.05469],[-0.69848,52.05609]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69812,52.0558],[-0.69848,52.05604]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69864,52.05621],[-0.69848,52.05609]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69848,52.05609],[-0.69848,52.05604]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69848,52.05604],[-0.69849,52.05602]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69849,52.05602],[-0.69851,52.056]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69851,52.056],[-0.69858,52.05595]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69858,52.05595],[-0.69868,52.0559]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69868,52.0559],[-0.69879,52.05584]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69879,52.05584],[-0.69891,52.05577]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69891,52.05577],[-0.69903,52.0557]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69903,52.0557],[-0.69812,52.05579]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69812,52.0558],[-0.69784,52.05563]]}"
,MiltonKeynes,service,share_busway,no,Bus lane,205299872,"{""type"":""LineString"",""coordinates"":[[-0.69784,52.05563],[-0.69778,52.05557]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69593,52.034],[-0.69598,52.03416]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69598,52.03416],[-0.69728,52.03455]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69728,52.03455],[-0.69772,52.03458]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69593,52.034],[-0.69589,52.03297]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69589,52.03297],[-0.69589,52.03258]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69589,52.03258],[-0.69533,52.03225]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69533,52.03225],[-0.6953,52.03215]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.6953,52.03215],[-0.69412,52.03211]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69412,52.03211],[-0.69394,52.03116]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69394,52.03116],[-0.69391,52.03078]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69391,52.03078],[-0.69388,52.03042]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69388,52.03042],[-0.69383,52.02947]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69383,52.02947],[-0.69382,52.02938]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69382,52.02938],[-0.6938,52.02913]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.6938,52.02913],[-0.6938,52.02906]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.6938,52.02906],[-0.69365,52.02727]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69365,52.02727],[-0.69365,52.02718]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69365,52.02718],[-0.69368,52.0271]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69368,52.0271],[-0.69365,52.02687]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69365,52.02687],[-0.69337,52.02651]]}"
,MiltonKeynes,cycleway,no,no,Track,205845360,"{""type"":""LineString"",""coordinates"":[[-0.69337,52.02651],[-0.69298,52.02614]]}"
